user_id,user_activity_level,session_count,avg_session_duration,buyer_region_code,product_id,category_code,price,discount_rate,product_rating,review_count,dwell_time,click_count,scroll_depth,add_to_cart,wishlist_flag,interaction_frequency,recency_score,seasonal_index,quantity_sold
5854,5,25,734.1515036601428,1,961,6,635.65,0.23,4.8,3764,408,7,0.79,1,0,50,0.93,1.19,36
2804,5,17,359.97655080296374,1,1337,1,571.22,0.27,4.3,2434,356,15,0.97,0,1,34,0.75,1.23,10
4212,8,26,71.08564255043669,1,225,5,385.68,0.47,4.0,680,68,22,0.41,0,0,51,0.26,0.73,14
4810,8,46,183.50260030920478,1,707,6,329.2,0.48,4.8,1631,787,19,0.68,1,0,10,0.87,1.21,38
1813,2,48,861.6357599777186,1,261,5,241.43,0.43,4.6,202,528,14,0.61,0,1,26,0.89,0.74,37
5124,7,14,91.25266529018731,1,428,4,537.78,0.01,4.3,4542,723,16,0.79,0,1,32,0.37,1.15,5
3032,8,41,338.79014484217413,1,806,4,919.31,0.34,2.6,3918,986,14,0.88,0,1,42,0.18,0.8,6
5572,6,36,467.7658753346698,1,1258,6,687.27,0.45,3.4,3139,88,20,0.64,1,0,91,0.87,0.92,30
5413,5,23,459.1543197845472,1,1090,6,745.69,0.27,4.1,4873,124,2,0.83,1,0,62,0.89,0.81,19
1244,9,43,33.4451504205642,1,960,6,835.21,0.57,3.8,2225,995,9,0.38,0,0,12,0.1,0.97,14
5843,3,6,466.0115763680166,1,794,6,354.88,0.49,3.3,1686,135,3,0.31,0,0,40,0.97,0.95,11
5792,4,47,363.88203844034604,1,1248,2,67.56,0.38,2.9,828,582,6,0.49,0,1,87,0.53,0.73,5
1271,9,5,875.7090218628647,1,1255,7,624.45,0.04,3.9,4654,974,5,0.71,1,1,78,0.99,1.2,31
4511,6,43,168.46840307463196,1,1235,6,192.73,0.39,3.2,2022,509,14,0.27,0,1,34,0.45,1.21,32
2771,8,25,338.11415118076064,1,200,7,571.2,0.55,3.1,102,838,15,0.71,1,1,81,0.53,1.17,24
2262,7,18,394.9488920281432,1,1359,6,740.81,0.23,3.5,1557,1135,18,0.45,0,1,70,0.27,1.21,10
3424,2,13,369.9033772778254,1,1419,4,784.72,0.5,4.5,4211,635,17,0.82,1,0,27,0.9,1.15,13
5361,3,43,609.2728200571204,1,332,5,305.33,0.19,3.7,4954,461,9,0.13,0,1,8,0.44,1.26,13
1920,1,14,217.4961860665589,1,285,7,514.87,0.34,3.0,4087,1125,19,0.7,1,0,97,0.81,1.05,36
4430,9,28,222.33225094817288,1,1403,4,622.86,0.39,2.8,2511,394,23,0.68,1,0,99,0.08,1.05,22
5435,7,18,664.4135251957422,1,715,1,820.38,0.41,3.7,103,372,9,0.95,0,1,47,0.79,1.22,9
5484,1,28,465.2527512500163,1,374,2,762.58,0.53,4.5,3438,507,16,0.74,1,0,81,0.49,0.91,19
3624,3,27,391.18543816986005,1,962,2,988.04,0.14,4.1,2857,546,6,0.82,0,0,26,0.01,0.73,7
4760,4,32,177.20665495920906,1,1244,5,13.04,0.16,3.1,806,25,8,0.91,1,1,57,0.23,1.15,15
3050,4,47,193.14868393358495,1,1196,6,440.3,0.42,3.6,4655,990,3,0.71,0,0,7,0.19,0.85,17
4500,5,9,39.17992402983347,1,1328,4,259.76,0.11,4.6,2074,1174,22,0.36,1,1,88,0.75,0.98,14
2165,3,40,109.54085390968703,1,777,1,124.29,0.28,2.9,526,629,5,0.88,1,1,89,0.48,0.84,2
1375,3,32,514.4496643805097,1,248,4,911.96,0.01,3.8,3436,309,7,0.77,0,0,99,0.16,1.2,14
3033,1,20,805.9296231073166,1,727,6,997.97,0.08,3.4,297,348,23,0.48,1,0,26,0.26,1.27,4
1145,7,28,279.83334566358496,1,344,6,184.69,0.41,2.8,4872,312,1,0.74,0,1,59,0.5,0.73,3
5388,1,33,315.1400865296315,1,961,3,43.24,0.45,2.6,360,601,22,0.88,0,0,69,0.02,0.84,3
1431,2,4,130.5768812320156,1,1298,4,278.68,0.07,3.9,3717,85,21,0.98,0,1,47,0.42,0.81,11
1704,4,46,368.1089226781794,1,1128,5,835.69,0.14,2.6,4599,923,4,0.96,1,1,35,0.68,1.1,5
3632,4,34,62.38288297531637,1,993,4,297.42,0.06,2.8,1976,789,16,0.39,1,1,30,0.52,0.96,29
5494,5,48,828.3126057478532,1,518,2,61.62,0.26,3.4,2077,930,14,0.48,1,1,50,0.6,0.97,28
1963,2,3,615.6068728683399,1,1310,1,57.23,0.08,2.6,3411,1108,1,0.2,0,1,89,0.33,0.79,23
3234,4,26,891.9514641721004,1,897,7,430.29,0.26,3.5,2173,375,4,0.32,0,1,24,0.18,0.95,30
3041,1,8,798.0561515302895,1,1046,5,932.17,0.44,2.8,4691,662,10,0.89,1,0,30,0.81,0.88,23
2828,2,6,441.5018165173928,1,982,3,289.49,0.41,3.4,1589,1015,11,0.42,0,1,84,0.91,1.07,22
3108,1,16,482.1259771008279,1,241,1,430.02,0.17,4.5,1389,405,7,0.66,1,0,54,0.51,0.83,12
5068,4,24,195.80116046995863,1,1316,1,106.42,0.4,4.1,3514,813,4,0.7,1,0,67,0.31,1.07,27
1938,4,48,431.9742282704134,1,728,7,496.1,0.56,3.6,262,1061,1,0.8,0,0,32,0.51,0.93,15
5805,7,39,815.6342499387462,1,1488,2,698.06,0.21,2.7,2983,854,1,0.26,0,1,8,0.88,0.91,23
1806,9,30,74.24247856316438,1,491,2,274.79,0.2,4.0,2919,881,17,0.37,0,1,50,0.69,0.88,19
2463,9,45,781.2944186085294,1,1168,2,300.23,0.34,2.9,1863,1124,10,0.5,0,0,47,0.86,1.1,11
4415,5,13,326.62458742907046,1,296,5,842.77,0.15,2.7,1,124,5,0.43,1,1,87,0.33,1.04,38
1010,1,5,812.5761056337896,1,1318,4,15.31,0.39,4.2,1933,1192,7,0.98,0,0,46,0.71,1.21,3
2868,1,25,848.5655185170916,1,273,1,638.29,0.5,4.8,393,382,8,0.85,0,1,80,0.65,0.84,16
5867,6,20,613.6524516916581,1,1291,4,396.92,0.28,3.7,305,859,2,0.53,0,1,35,0.57,0.72,32
1884,2,18,608.0486943356298,1,957,4,301.89,0.41,2.6,529,99,9,0.89,1,1,61,0.53,0.81,38
4564,8,47,423.89627380660386,1,1300,2,659.31,0.39,4.7,4623,766,4,0.41,0,0,89,0.55,0.91,9
2389,9,18,756.9199953530255,1,407,4,835.5,0.02,2.7,3379,40,12,0.81,0,0,79,0.85,0.81,38
4401,4,2,866.6030998369564,1,1444,1,560.6,0.11,4.7,964,367,11,0.3,1,0,51,0.92,0.75,5
5321,5,10,704.3211662950338,1,1485,1,35.94,0.54,3.5,4019,479,5,0.8,1,1,63,0.11,0.97,1
1824,8,45,571.084958368337,1,609,6,464.09,0.56,3.4,670,1161,12,0.51,1,1,8,0.57,1.11,35
3265,3,47,557.909819364563,1,530,3,465.45,0.47,3.9,4068,279,21,0.2,0,0,34,0.92,1.15,35
1936,5,12,769.0388143777863,1,543,5,546.08,0.55,4.9,2252,218,4,0.35,1,0,25,0.13,0.94,12
3800,3,47,500.8472762210296,1,1188,4,672.6,0.18,4.7,2672,699,13,0.46,1,0,44,0.41,0.99,36
3553,3,13,729.3581010364757,1,970,5,24.22,0.15,3.7,1713,466,22,0.77,0,1,83,0.09,1.15,21
4845,3,47,472.7301720015938,1,273,5,504.5,0.23,4.2,4044,458,1,0.17,0,0,43,0.11,0.91,8
2796,7,11,84.326519227314,1,453,5,590.37,0.03,4.0,4816,77,18,0.69,1,1,50,0.9,1.17,27
1053,7,19,364.033897746615,1,1158,7,346.64,0.49,4.2,635,883,4,0.74,0,1,13,0.45,1.28,9
1726,7,35,416.6636331742039,1,1019,6,670.02,0.59,4.6,3499,476,4,0.69,0,0,46,0.69,1.23,28
3736,8,39,153.20700313835698,1,1185,5,232.04,0.49,2.6,4652,137,8,0.78,1,1,76,0.14,0.97,30
4170,5,26,119.17180639461515,1,531,6,320.79,0.33,3.3,1117,742,20,0.26,0,1,79,0.02,1.05,14
2913,5,46,495.85450620155007,1,946,1,962.94,0.18,4.9,2154,1052,6,0.63,0,1,87,0.89,1.13,23
2596,4,14,104.07496380379146,1,1035,7,351.33,0.12,4.9,4223,377,4,0.95,1,1,53,0.57,0.91,29
2914,7,45,293.5622960643731,1,654,4,349.77,0.22,2.5,37,67,4,0.65,1,0,63,0.02,1.18,26
3466,4,44,677.7993690878761,1,1338,6,597.7,0.4,3.0,1632,566,11,0.65,0,1,2,0.99,0.96,22
3737,2,24,869.0559962241433,1,512,3,971.12,0.27,5.0,4293,1135,9,0.76,1,0,40,0.49,1.21,15
1849,4,41,654.5474050801778,1,1217,5,983.17,0.56,3.7,3775,57,14,0.4,1,1,23,0.48,0.85,9
3109,8,1,893.5842271539971,1,427,7,581.76,0.51,3.9,2054,571,4,0.73,0,0,59,0.62,0.71,26
1002,9,43,637.5540350130804,1,1033,3,6.08,0.06,2.9,4085,602,13,0.92,0,1,69,0.01,1.08,17
5255,3,22,285.6011894692649,1,1057,1,901.15,0.08,4.7,3403,821,6,0.11,0,0,34,0.57,0.97,9
5069,7,23,614.6857102396649,1,1468,1,572.39,0.41,3.1,518,68,13,0.88,1,1,74,0.63,0.74,3
5876,9,19,640.8763857213063,1,1017,2,369.17,0.14,3.0,2241,170,3,0.3,1,0,27,0.3,0.99,16
1892,4,18,353.4024766163207,1,1217,5,830.05,0.47,3.1,2363,112,23,0.51,0,0,55,0.73,0.8,13
3030,3,12,45.41105003016844,1,727,2,402.83,0.35,4.8,1041,855,7,0.87,0,0,4,0.38,1.08,26
4160,5,28,641.7838127546736,1,1149,7,38.87,0.14,4.3,4715,421,1,0.84,0,1,68,0.72,0.97,17
3376,1,28,48.87908288972121,1,626,3,821.97,0.29,4.4,1394,795,11,0.9,0,1,72,0.14,0.8,32
5675,3,33,579.1336279122619,1,241,4,548.13,0.24,3.4,2869,192,2,0.95,1,0,70,0.91,0.95,24
2933,8,19,172.34634520602293,1,664,2,341.45,0.52,4.8,3676,426,5,0.5,1,1,89,0.88,0.84,36
2380,8,28,522.0750691407977,1,477,1,254.64,0.02,4.5,3721,1149,24,0.69,1,0,27,0.15,1.09,22
4681,4,49,468.404332081122,1,1035,5,595.83,0.54,4.4,3772,408,22,0.45,1,0,47,0.94,0.88,9
2290,2,37,41.75686880637883,1,218,3,212.01,0.39,4.9,234,966,14,0.42,1,1,40,0.56,1.19,22
2640,8,26,345.69326078574,1,265,6,327.23,0.44,3.4,3140,788,13,0.49,1,1,84,0.7,0.71,20
3682,8,35,552.9493156347834,1,366,7,638.35,0.0,4.0,446,664,16,0.77,0,1,27,0.84,0.94,3
1987,4,34,768.2877001519383,1,1219,7,882.14,0.38,4.8,4705,446,23,0.55,1,1,7,0.08,1.07,36
2218,3,35,803.11863903777,1,602,1,535.23,0.35,4.5,7,327,15,0.83,1,1,23,0.17,0.71,33
2355,2,40,450.94947392890424,1,608,6,760.31,0.32,3.9,4557,615,3,0.77,1,1,84,0.29,0.83,18
5265,9,16,663.7275639505112,1,311,7,764.25,0.47,2.7,999,920,6,0.12,1,0,64,0.48,0.9,36
5616,1,38,305.31548158410817,1,1497,4,666.03,0.33,4.1,1334,506,9,0.67,0,0,98,0.35,0.71,10
5135,7,13,327.70217301003197,1,796,5,249.61,0.51,3.8,133,436,3,0.49,0,0,29,0.51,1.03,36
2560,5,23,199.18326168861296,1,850,4,867.45,0.14,3.0,2432,827,13,0.51,1,1,61,0.19,1.08,21
2418,8,22,518.8948556941182,1,1262,7,439.09,0.48,4.7,55,1032,13,0.84,0,0,44,0.68,0.84,25
1954,4,16,303.67081130680776,1,304,4,48.99,0.11,3.4,3185,249,22,0.59,0,1,69,0.06,1.03,9
1983,7,28,103.40267990149938,1,523,7,248.39,0.49,3.5,1111,1092,7,0.9,0,1,27,0.36,1.3,27
1974,5,48,625.9552953969655,1,1191,5,766.72,0.56,4.2,3179,806,5,0.74,0,1,12,0.18,1.23,15
5133,5,35,645.7452906166964,1,628,5,73.79,0.2,3.7,1523,212,8,0.6,1,0,17,0.73,0.74,32
4972,9,45,343.19340433778035,1,834,6,151.63,0.32,2.7,143,296,8,0.78,1,0,37,0.88,0.78,39
1913,9,46,96.74935752673984,1,929,4,695.76,0.39,3.5,2916,82,22,0.13,1,1,34,0.08,1.0,16
5549,9,8,400.87901414098053,1,1088,3,893.14,0.05,2.7,2103,735,7,0.12,1,0,94,0.79,0.85,28
1036,6,44,414.83184850368747,1,1284,6,635.56,0.3,3.0,619,346,19,0.18,1,1,36,0.9,0.75,6
4387,6,22,611.7436698611668,1,592,5,226.18,0.22,2.5,1886,212,7,0.49,0,1,6,0.97,0.85,6
2711,5,21,304.4122603950546,1,403,1,58.15,0.52,3.0,2020,240,23,0.31,1,0,96,0.58,0.74,38
4020,9,26,623.8613734097357,1,457,7,617.05,0.53,3.3,1408,913,4,0.99,1,1,32,0.33,1.02,2
1795,8,40,788.1950313289278,1,685,6,52.16,0.42,3.8,2921,1090,10,0.59,0,1,73,0.32,0.99,7
5036,7,21,236.61285685511385,1,645,2,614.66,0.39,4.8,4734,653,13,0.7,0,1,22,0.38,0.7,27
5688,7,25,881.6600138243128,1,1403,3,229.45,0.44,3.9,3373,924,4,0.35,1,1,10,0.61,0.99,28
4111,6,41,366.14027930902205,1,1223,7,905.13,0.22,4.3,3476,289,19,0.39,0,0,29,0.49,1.01,16
2324,5,1,262.5150560779437,1,541,6,477.72,0.24,3.4,836,818,10,0.4,1,0,11,0.65,1.06,9
1317,4,6,396.71472878395275,1,332,5,227.82,0.33,4.4,3902,475,7,0.73,0,1,92,0.04,1.28,15
3396,3,23,112.12580403635747,1,642,5,853.88,0.56,4.1,1585,746,5,0.53,1,1,66,0.11,1.29,34
3162,3,23,139.36413866554062,1,452,3,257.77,0.43,3.6,4875,813,3,0.57,1,1,56,0.98,1.02,20
3745,6,43,390.55762086244835,1,464,2,310.07,0.33,3.0,836,275,22,0.63,1,0,85,1.0,1.21,14
2591,4,43,693.326734087017,1,292,6,835.11,0.46,3.3,2557,256,22,0.79,1,0,95,0.75,0.75,11
4111,6,23,813.2716484298071,1,337,6,312.25,0.22,4.1,2859,87,22,0.18,0,0,58,0.26,1.02,30
4930,3,32,608.3916519231557,1,1431,4,413.11,0.44,3.6,4360,863,2,0.8,1,0,52,0.95,1.11,3
2996,4,30,121.54101305720766,1,1201,1,350.93,0.25,4.7,1397,262,11,0.61,1,0,61,0.21,1.04,2
2312,9,13,614.6571930970655,1,506,5,120.82,0.17,3.1,3822,484,10,0.7,1,1,17,0.73,0.84,14
2285,5,43,582.8222910115855,1,465,6,43.7,0.37,2.7,4397,185,23,0.39,1,0,91,0.12,0.74,29
5311,7,18,731.0146089151982,1,845,6,725.92,0.41,4.0,3430,980,13,0.47,0,0,30,0.65,0.93,5
3383,2,23,747.9663399873974,1,517,7,646.91,0.28,4.7,804,263,7,0.31,0,1,72,0.76,1.09,6
4239,5,15,785.3366759277117,1,1336,7,285.95,0.34,3.4,1075,912,10,0.98,1,0,37,0.86,1.3,8
3139,9,33,390.2944176838156,1,1100,6,299.12,0.42,4.1,4194,116,4,0.55,1,1,5,0.73,0.84,39
2704,3,21,637.1420239563655,1,653,2,945.28,0.46,3.1,2640,67,22,1.0,0,1,26,0.92,1.25,39
1362,9,39,263.3778122624103,1,390,1,987.73,0.54,3.9,3084,951,20,0.54,1,0,70,0.52,0.74,29
3604,6,23,899.4225635856487,1,1410,6,476.07,0.21,4.5,1413,93,16,0.3,1,0,80,0.68,1.26,39
2716,4,27,182.54078999786813,1,1030,3,803.44,0.57,4.7,4452,1150,20,0.56,0,0,1,0.37,1.2,27
5451,7,45,38.79955554492715,1,1312,5,738.0,0.38,2.8,1663,721,6,0.14,0,0,9,0.01,0.71,16
5286,8,44,159.46358163081314,1,386,4,300.83,0.47,3.4,2975,910,9,0.91,0,1,85,0.76,0.88,27
4738,6,18,705.0088919033902,1,1018,7,63.27,0.42,4.1,4106,1135,13,0.84,1,1,71,0.87,0.73,39
3469,5,24,418.701798562144,1,1220,3,146.84,0.12,2.6,4176,666,7,0.75,1,0,64,0.17,1.3,1
5795,6,47,419.3252155950726,1,331,5,839.1,0.04,4.2,2053,465,18,0.65,1,1,79,0.03,0.96,33
1556,5,40,860.8699400621516,1,1071,7,732.56,0.44,3.8,2420,668,14,0.62,1,1,24,0.16,1.1,39
1825,8,42,830.0823699844245,1,834,2,666.01,0.31,3.2,2528,782,22,1.0,0,1,5,0.9,0.84,27
3808,1,7,300.73942188948797,1,890,7,135.0,0.42,4.5,4317,800,5,0.35,0,0,51,0.3,1.26,17
5521,7,48,211.88057203935355,1,891,1,641.73,0.29,3.2,1940,860,22,0.8,0,1,38,0.23,0.86,15
3719,2,20,768.1795226423535,1,1322,1,773.29,0.19,5.0,3152,535,13,0.62,0,1,29,0.01,0.86,22
4508,9,27,818.236591808596,1,1257,5,861.3,0.17,4.5,1946,275,24,0.98,1,1,46,0.3,0.89,19
4741,1,6,501.18932283468365,1,781,3,18.17,0.44,4.3,514,150,8,0.85,1,0,52,0.72,0.98,28
2574,6,27,577.5986286718775,1,370,4,686.05,0.17,2.7,220,904,15,1.0,0,1,46,0.96,0.71,23
4998,9,9,253.51542768229524,1,983,2,24.0,0.43,4.8,227,415,19,0.63,1,1,75,0.31,1.06,36
3129,1,45,726.6983385413164,1,1282,5,708.34,0.23,4.5,2337,302,9,0.28,0,1,68,0.24,0.72,39
3403,4,31,579.9465127506501,1,380,2,637.44,0.46,3.1,4388,1064,6,0.55,0,1,59,0.89,1.02,20
4329,4,21,468.05675482925705,1,218,1,152.61,0.09,3.5,3264,364,23,0.74,1,1,10,0.85,0.97,9
1588,9,26,82.29444378820438,1,1449,6,767.29,0.12,3.2,955,214,14,0.8,1,1,98,0.33,0.85,23
3012,5,40,826.8634173847037,1,1318,6,73.01,0.41,5.0,1497,1003,23,0.1,1,1,4,0.07,0.9,7
2547,5,48,565.4427357344332,1,1080,4,827.27,0.34,4.6,1280,300,10,0.55,1,0,52,0.99,1.12,31
1294,6,45,197.64125238288213,1,374,2,265.62,0.12,4.8,1978,120,9,0.31,1,0,74,0.68,0.71,11
2985,1,13,557.5559217752559,1,1445,5,690.41,0.54,4.5,1529,1101,17,0.89,1,0,97,0.93,0.89,17
4117,1,49,619.3931181887768,1,253,4,924.07,0.17,3.6,4483,382,13,0.24,1,0,18,0.34,1.11,36
2690,9,23,487.4201929144062,1,894,7,343.13,0.25,3.0,2662,205,17,0.7,1,0,76,0.65,0.79,26
2136,3,20,654.7485120217395,1,1062,7,505.38,0.12,3.0,2413,135,19,0.34,0,0,51,0.67,1.04,36
3064,4,37,535.8649346979031,1,548,3,465.8,0.23,2.9,2705,271,13,0.42,0,1,23,0.87,0.8,18
5455,1,28,854.5595363679689,1,642,6,161.82,0.29,3.9,3535,896,9,0.95,1,0,25,0.99,0.79,31
5795,9,17,76.71645838139695,1,1032,5,592.36,0.18,4.8,4284,933,1,0.32,1,0,60,0.11,1.16,35
5543,8,28,122.43376636851764,1,779,2,744.29,0.46,5.0,917,164,1,0.19,0,0,37,0.63,0.86,28
5770,2,41,181.09432415027567,1,481,4,917.29,0.24,3.2,1201,117,5,0.16,0,0,68,0.34,0.93,26
2007,8,2,630.448831425769,1,559,5,851.55,0.44,4.2,2422,44,8,0.55,0,1,77,0.81,1.14,6
3514,7,25,591.6684092923335,1,1114,4,512.47,0.12,4.0,1621,1077,18,0.68,0,1,18,0.75,0.81,34
4526,6,41,806.0912083824338,1,1022,4,720.42,0.23,3.7,759,664,4,0.39,1,1,29,0.89,1.02,28
5681,1,6,667.6033840089916,1,1091,4,801.78,0.0,4.2,4289,732,22,0.72,0,1,30,0.34,1.25,9
2247,7,11,472.26927418119527,1,1152,2,496.02,0.46,3.4,1488,1007,1,0.15,0,0,92,0.18,1.03,29
4902,7,38,892.8936594433584,1,840,5,119.85,0.38,4.9,4258,425,15,0.87,0,1,7,0.02,0.73,34
2435,9,6,261.51392186729026,1,1231,1,440.74,0.49,4.3,4371,1009,20,0.83,0,0,88,0.26,1.05,12
1571,1,45,754.8767440133449,1,762,1,843.27,0.27,4.4,4459,294,4,0.99,1,1,41,0.37,0.75,16
3382,2,11,401.3076238087098,1,690,2,598.66,0.48,3.1,1665,527,9,0.94,0,0,74,0.95,0.87,7
2245,9,14,594.3995708218888,1,540,7,725.84,0.39,2.9,2002,36,22,0.42,1,0,37,0.49,1.21,31
3084,9,2,662.7235692936176,1,671,2,189.34,0.0,3.5,459,236,24,0.46,1,1,27,0.56,0.71,33
1277,6,40,581.3660558555925,1,448,6,964.52,0.15,4.4,3021,857,20,0.77,1,1,21,0.88,0.75,7
2887,6,3,152.24135370447615,1,434,4,407.06,0.3,4.8,2290,1138,10,0.22,1,1,43,0.89,0.92,3
5579,4,35,415.36737935070147,1,1306,5,655.37,0.37,3.6,1365,27,24,0.38,1,1,51,0.53,1.3,20
2265,4,33,518.4513888018182,1,1316,5,23.78,0.04,4.4,3201,52,15,0.21,0,1,93,0.11,0.88,5
5826,5,24,768.6680704853792,1,1023,3,131.68,0.42,3.7,4752,98,3,0.51,1,1,71,0.27,0.79,3
2040,3,19,415.97180145475795,1,1491,3,783.12,0.33,3.2,1383,595,2,0.6,0,1,13,0.46,1.03,38
1917,1,18,829.3101551796988,1,831,1,968.13,0.32,4.3,2135,166,22,0.29,0,0,53,0.75,1.01,15
1885,1,49,413.1255740319333,1,728,3,323.46,0.18,4.5,4837,143,5,0.12,1,1,87,0.71,0.97,35
3752,7,24,507.4384775588201,1,1476,3,41.99,0.36,3.0,3032,473,24,0.75,1,0,63,0.64,1.27,23
1021,1,45,722.7685441602368,1,321,1,364.06,0.02,3.3,3709,1165,1,0.12,0,0,57,0.88,0.87,33
5569,1,35,537.2688854472649,1,1091,6,22.38,0.04,3.7,1521,750,11,0.98,1,1,25,0.8,0.88,2
4191,3,1,865.3897229730575,1,209,7,196.41,0.44,3.0,1623,1067,12,0.3,1,0,13,0.98,0.78,36
3353,4,36,604.492172547291,1,1037,1,753.71,0.19,4.8,681,92,3,0.7,1,1,37,0.89,1.12,21
5799,4,25,484.7572250388129,1,1496,7,937.4,0.21,4.0,3134,938,23,0.49,0,0,30,0.2,0.89,14
1686,2,45,50.5250119692924,1,1433,3,92.01,0.13,2.8,3261,1165,16,0.15,0,1,90,0.06,1.18,14
1284,1,49,389.94762089488694,1,952,5,560.11,0.27,3.0,4994,875,14,0.52,1,1,12,0.41,1.28,11
5811,3,43,290.3461247563396,1,1085,3,257.61,0.03,4.9,4696,213,12,0.57,1,1,65,0.62,0.73,4
4747,4,34,680.8519310621156,1,663,4,143.36,0.18,4.3,3419,971,20,0.87,1,1,18,0.64,1.3,30
1762,3,25,211.20157738358483,1,911,7,222.89,0.32,4.3,1867,506,16,0.76,0,1,85,0.27,0.85,36
3428,8,16,208.54147594584248,1,927,7,579.87,0.28,2.7,3609,451,21,0.17,1,0,62,0.86,0.95,20
3507,1,34,194.8815676165178,1,916,4,69.81,0.6,4.7,1199,837,8,0.29,1,1,24,0.33,1.17,16
1028,2,29,139.28558344592525,1,1439,4,437.05,0.23,3.6,2823,1158,17,0.38,1,1,60,0.92,1.1,34
1906,7,19,300.576093193672,1,279,6,139.55,0.23,4.1,2948,880,17,0.2,1,0,17,0.47,1.17,8
4104,4,23,800.7522395657797,1,679,2,276.31,0.3,4.9,3978,878,7,0.51,0,1,60,0.01,0.98,20
4999,8,19,704.1877709061808,1,1101,4,194.8,0.11,2.8,3625,89,15,0.99,1,0,9,0.16,1.25,21
3994,3,25,669.6685581869103,1,1090,7,883.56,0.53,3.7,4578,821,9,0.56,1,1,52,0.1,1.17,30
3506,6,16,723.6830209154675,1,217,5,709.47,0.34,2.6,168,924,4,0.77,0,0,92,0.04,0.89,36
5665,9,9,264.3935637167274,1,1388,7,869.12,0.12,3.7,2021,579,8,0.71,1,1,15,0.71,1.27,5
4609,1,1,802.0742709546644,1,401,7,386.55,0.48,3.1,2194,1124,10,0.86,1,1,77,0.19,1.28,21
4553,1,42,149.45393637319583,1,940,6,316.85,0.02,4.8,438,871,15,0.29,0,0,28,0.84,0.95,38
2453,8,19,322.6207822425563,1,518,2,383.68,0.59,3.5,3260,178,23,0.78,1,0,81,0.26,1.09,23
5833,3,33,540.4708635015884,1,416,2,23.46,0.52,4.1,4255,1021,18,0.89,0,0,9,0.03,1.19,19
4356,5,34,119.52742685754055,1,1257,4,726.08,0.35,4.7,4909,245,14,0.25,1,0,56,0.82,1.19,10
1515,1,16,665.2132633654896,1,465,3,353.02,0.07,5.0,2449,408,5,0.41,1,0,85,0.47,0.71,27
1038,5,44,366.90406193702324,1,923,7,316.76,0.13,3.8,4681,597,9,0.97,1,1,94,0.6,1.08,35
4342,6,40,712.4329290793081,1,974,1,600.15,0.17,3.6,863,830,13,0.8,0,1,75,0.34,1.28,13
1886,8,18,458.8197684586044,1,1303,3,439.07,0.14,2.7,139,1022,19,0.35,1,0,94,0.05,0.84,9
3844,3,34,187.36083625004264,1,612,3,980.94,0.3,2.5,4423,486,11,0.61,0,0,36,0.37,1.18,17
3204,3,25,669.2427758791496,1,1475,2,359.47,0.57,4.0,224,854,12,0.46,0,0,56,0.52,1.02,31
2098,9,45,249.3652415798809,1,1235,2,615.83,0.27,2.7,557,594,3,0.54,0,1,89,0.01,0.83,24
2823,4,6,457.0049621031973,1,600,6,315.09,0.4,3.5,1573,1121,2,0.42,0,1,71,0.57,0.73,19
4201,4,21,95.71394416650962,1,923,6,990.64,0.41,2.5,385,624,23,0.35,0,0,20,0.89,1.16,30
4155,7,6,567.5439893384719,1,481,2,447.89,0.52,4.0,520,615,22,0.71,0,1,55,0.22,0.89,5
4093,2,32,609.2962566081612,1,1335,5,635.96,0.02,3.6,3972,970,15,0.8,1,0,60,0.93,0.93,8
4530,8,41,359.4465626763217,1,922,5,131.09,0.24,2.8,2834,787,5,0.89,1,1,35,0.1,0.99,37
4778,6,48,860.3478188793342,1,950,1,734.36,0.47,3.2,3142,367,7,0.24,1,0,74,0.83,1.0,36
3896,3,43,790.5269616893995,1,467,2,272.86,0.49,3.9,1833,1091,4,0.84,1,0,99,0.84,0.82,25
4453,9,39,645.9085966937954,1,497,4,451.37,0.56,4.1,4542,530,5,0.33,0,1,1,0.26,1.1,5
4511,5,31,650.8773048095561,1,769,6,883.72,0.42,3.7,3161,534,16,0.48,1,1,78,0.96,1.12,33
1988,8,42,249.5894919996716,1,708,2,970.7,0.15,4.5,3501,402,15,0.91,1,0,45,0.42,0.79,22
5116,7,10,601.4292510469506,1,745,5,427.45,0.3,2.8,4202,162,16,0.51,0,0,69,0.14,1.02,25
5964,8,30,202.4394507549021,1,974,2,835.63,0.02,2.7,1499,902,4,0.28,1,1,40,0.59,1.07,29
5026,7,18,155.28280481024524,1,564,5,58.08,0.39,2.6,2963,993,6,0.24,0,0,38,1.0,0.81,30
5179,3,24,899.5370679562448,1,746,2,848.34,0.33,3.8,1477,489,18,0.53,1,0,98,0.9,1.24,30
2682,2,9,571.4670603816616,1,470,7,631.36,0.4,4.3,903,592,3,0.79,1,0,24,0.28,0.99,31
5665,7,31,404.9594492117557,1,938,4,491.26,0.56,2.8,1631,866,22,1.0,0,0,4,0.58,0.77,34
4963,3,15,280.70313490903766,1,736,1,890.51,0.41,4.1,3986,29,24,0.81,1,0,91,0.12,0.9,28
1933,3,4,555.4107859861379,1,1457,7,846.11,0.19,3.7,1170,602,5,0.89,1,0,69,0.46,0.99,10
4598,2,40,73.14635215147493,1,258,4,300.46,0.12,5.0,2327,237,2,0.77,1,1,13,0.52,0.71,4
4233,4,9,112.3724617391717,1,1474,5,792.53,0.51,4.3,4119,28,23,0.91,1,1,21,0.32,0.72,33
